id,Nome Cargo,Senioridade,Setor,Criado_em,Upload_em
ff3ecfc7-5beb-4daa-9f57-c74c9110bd71,Almirante,PLENO,Marketing,01-30-2023,01-30-2023
134a2058-9802-4c2a-a310-c63595ba7789,Argumentista,PLENO,Vendas,01-30-2023,01-30-2023
e1b2edcc-fcee-4920-8d22-89fddaa88ff1,Clarinetista,PLENO,Vendas,01-30-2023,01-30-2023
92f80498-060a-456d-bda5-dee28b3ddc73,Crítico,PLENO,Marketing,01-30-2023,01-30-2023
6d2b46d0-4859-47ef-bc2b-e79167dbceb4,Navegador,PLENO,TI,01-30-2023,01-30-2023
58c03985-703f-49b7-9209-cd5cfd6a265c,Profissional de relacionamento com investidores RI,PLENO,Vendas,01-30-2023,01-30-2023
c3c10f8a-251d-4152-ac61-c236c9bfb8f9,Grafologista,PLENO,Marketing,01-30-2023,01-30-2023
2b869a62-5070-4657-bf43-cde5de1aa5a6,Médico geneticista,PLENO,RH,01-30-2023,01-30-2023
53b4b364-b8d5-4d77-b12b-f519260ccd99,Lutador de karatê,PLENO,Marketing,01-30-2023,01-30-2023
3f3a7c2a-8f11-4383-8403-267270f5bb91,Engenheiro de som,PLENO,Administrativo,01-30-2023,01-30-2023
5f760b27-ba79-40a4-9200-db057f49a1dd,Prático,PLENO,TI,01-30-2023,01-30-2023
cbd5426e-8e8b-4dc5-b290-f54be9d217be,Editor de mesa de corte,PLENO,TI,01-30-2023,01-30-2023
087a9a8c-59c3-4aeb-9be9-07a41f39ba0b,Investigador particular,PLENO,RH,01-30-2023,01-30-2023
b8f932b5-bdfa-4888-9656-f21571db327c,Investigador de Polícia,PLENO,RH,01-30-2023,01-30-2023
e4ffe7e6-8eef-46a0-b1bc-396860ee85fe,Encarregado de manutenção predial,PLENO,Vendas,01-30-2023,01-30-2023
7a4ac967-f1b4-4360-b97b-95e4a0458ca6,Cameraman,PLENO,Marketing,01-30-2023,01-30-2023
6f8b7bda-5293-489b-867a-1c2ca92a5b57,Assessor de imprensa,PLENO,TI,01-30-2023,01-30-2023
3a05c624-1a30-40d6-95ef-918d24908cd6,Limpador de vidros,PLENO,RH,01-30-2023,01-30-2023
985a1167-be0c-4a6a-9da6-0776b9551721,Bibliotecário,PLENO,Administrativo,01-30-2023,01-30-2023
c7488200-2e8a-473c-a2ff-8039b59f1ef2,Agente de combate à endemias,PLENO,Marketing,01-30-2023,01-30-2023
07d454f9-948e-4d91-8827-af66cc2df1a3,Ferroviário,PLENO,Vendas,01-30-2023,01-30-2023
2ed6e2fb-9303-4bac-a1d8-09fe14a67bd8,Hostess,PLENO,Marketing,01-30-2023,01-30-2023
b72a293b-30ff-46a5-ae75-8bb50ae67421,Homeopata,PLENO,Administrativo,01-30-2023,01-30-2023
1db97ac9-1789-462f-a1bb-40b9807fabd1,Repositor,PLENO,Administrativo,01-30-2023,01-30-2023
0f116719-54ed-4790-91d1-bb52a3132142,Copeiro,PLENO,Administrativo,01-30-2023,01-30-2023
ff63aec7-fa34-435b-869e-d5597fd834d8,Anestesiologista,PLENO,Administrativo,01-30-2023,01-30-2023
69db4926-ffbc-40b4-9239-aa41b1cb5c60,Consultor de radiestesia,PLENO,Administrativo,01-30-2023,01-30-2023
45b5512f-ef08-4137-b4b9-2ac5bbf1ba77,Engenheiro de projetos,PLENO,Vendas,01-30-2023,01-30-2023
ad18c70d-82b9-4463-b216-b7bd910aa2df,Guardador de veículos,PLENO,Administrativo,01-30-2023,01-30-2023
d9c6c10b-4781-41ea-a493-15b7828da76a,Técnico em hardware,PLENO,Vendas,01-30-2023,01-30-2023
0595184f-1555-4c8f-8637-66d811191dad,Aeroviário,PLENO,RH,01-30-2023,01-30-2023
cda9b7fb-a51b-4c37-b6ce-aab4e21385ee,Engraxate,PLENO,Marketing,01-30-2023,01-30-2023
060e587e-ebd1-417c-8195-ccffa255cc01,Técnico em desporto,PLENO,Administrativo,01-30-2023,01-30-2023
efa6bc9f-a06e-4e4f-bd6b-390cfc27b215,Geólogo,PLENO,Administrativo,01-30-2023,01-30-2023
13a45c2c-34b9-4f6d-b458-f89ebbb4e761,Geofísico,PLENO,RH,01-30-2023,01-30-2023
0994c725-f090-4e8a-bc5a-e3c09ccc1bbc,Político,PLENO,Administrativo,01-30-2023,01-30-2023
30d92b78-0688-43e2-a794-ec7cdf0c5911,Paparazzo,PLENO,Marketing,01-30-2023,01-30-2023
df570e4f-19ec-4384-b350-e5691718d63e,Assistente social,PLENO,RH,01-30-2023,01-30-2023
199a91eb-0f20-4610-ab21-96a7450aa463,Empacotador,PLENO,Marketing,01-30-2023,01-30-2023
dd895234-ec85-4fd8-ab1b-76fc1d980f9c,Oculista,PLENO,RH,01-30-2023,01-30-2023
3074f8c2-1605-4a26-896d-592b223ecf70,Urbanista,PLENO,TI,01-30-2023,01-30-2023
a7cc28d4-fb63-4b70-94ad-fda984d66348,Assessor parlamentar,PLENO,Administrativo,01-30-2023,01-30-2023
316a4383-59ee-4109-8480-f2d5c5019a70,Pára-quedista,PLENO,Administrativo,01-30-2023,01-30-2023
0a444d41-d1f7-40e6-b448-614ac4c94ff4,Maestro,PLENO,Administrativo,01-30-2023,01-30-2023
cd6fe8f8-4414-4831-8961-ef113a68a5ed,Engenheiro de aquicultura,PLENO,Administrativo,01-30-2023,01-30-2023
45dc5101-9049-4b7d-94ab-0a580146254b,Odontologista legal,PLENO,Vendas,01-30-2023,01-30-2023
f07a6da8-3a59-4cb9-bc20-c06dccb87266,Gerente de inovações ou novos negócios,PLENO,Marketing,01-30-2023,01-30-2023
62eef0e4-2075-41d1-98fe-a1119ab74e6d,Assessor de imprensa,PLENO,RH,01-30-2023,01-30-2023
2bc3cfc9-68d7-442b-bd31-b2dfbc500d19,Navegador,PLENO,Vendas,01-30-2023,01-30-2023
a1ae7202-c11a-469f-891c-552512cc74cc,Moldador,PLENO,Vendas,01-30-2023,01-30-2023
6fdfea8c-c37f-4b30-9dc8-5480f67c5f05,Patologista oral,PLENO,RH,01-30-2023,01-30-2023
e0add0e7-9ea6-4250-a7f4-188a2e2bf0a8,Mestre cervejeiro,PLENO,Vendas,01-30-2023,01-30-2023
982414f7-7aee-47a0-aa4f-700a1db84c18,Tecnólogo em tecnologia da madeira,PLENO,TI,01-30-2023,01-30-2023
63bc5e54-3e8e-408d-8a60-e9dbb3df1e09,Paginador,PLENO,TI,01-30-2023,01-30-2023
bb4db6af-a6eb-4ea3-9939-ffb93206708a,Psicopedagogo,PLENO,Vendas,01-30-2023,01-30-2023
171fe765-60b3-472e-af87-4608565a338d,Instrutor,PLENO,RH,01-30-2023,01-30-2023
da484a5d-ec4b-4c02-af69-bf81c5b5894e,Designer de interiores,PLENO,Vendas,01-30-2023,01-30-2023
83e3760c-307f-4579-bb46-4507ca19808c,Corretor de imóveis,PLENO,TI,01-30-2023,01-30-2023
3d43f029-270e-4422-98f5-70d1be559910,Soldador,PLENO,TI,01-30-2023,01-30-2023
b949476f-b294-4400-9e05-416e38e0ab99,Salgadeira,PLENO,RH,01-30-2023,01-30-2023
43dc8889-54ea-4a5f-84aa-800edf30686d,Arrumadeira,PLENO,Vendas,01-30-2023,01-30-2023
069579ff-e7cd-4680-b5a1-bc79c59f84fa,Engenheiro de materiais,PLENO,RH,01-30-2023,01-30-2023
ead39163-76d3-4be5-8d31-c959bb17b229,Engenheiro de alimentos,PLENO,TI,01-30-2023,01-30-2023
34647432-dbbb-4a5b-963a-070d42224027,Astrônomo,PLENO,TI,01-30-2023,01-30-2023
8fd06a2f-e2a0-4db3-bf0a-291030ca42e0,Fundidor de placa de gesso,PLENO,Vendas,01-30-2023,01-30-2023
70ee02b8-be32-4072-984c-845a97684bc6,Técnico de gesso,PLENO,Administrativo,01-30-2023,01-30-2023
7cf5d0b4-50d3-41c2-91b9-46493d01d914,Recreador,PLENO,Vendas,01-30-2023,01-30-2023
c1ade22a-f5ae-4046-844f-bdc9c93579dc,Meteorologista,PLENO,Marketing,01-30-2023,01-30-2023
64de63f1-8c9f-4fc3-94a6-0a9e790af036,Somelier,PLENO,Administrativo,01-30-2023,01-30-2023
e7a1e5f7-0934-45ae-a0f9-e14babdf0c2a,Porteiro,PLENO,Marketing,01-30-2023,01-30-2023
1ab8cd7d-7ca1-42f3-8f90-e00e6350f879,Impressor,PLENO,Vendas,01-30-2023,01-30-2023
f9e3b975-19bf-444e-899e-537d8bdafb9b,Lenhador,PLENO,RH,01-30-2023,01-30-2023
cab4785e-2b5e-4ed0-92d9-e2c4057b6fd9,Odontopediatra,PLENO,Marketing,01-30-2023,01-30-2023
7da006ab-2f44-4295-b363-f9967ef25d45,Peixeiro,PLENO,Administrativo,01-30-2023,01-30-2023
83eac09e-f749-4872-a32b-2ee9f19130b5,Nutricionista,PLENO,RH,01-30-2023,01-30-2023
4ace79bb-8655-477e-b933-c6ea8cef922b,Atleta de tiro com arco,PLENO,Marketing,01-30-2023,01-30-2023
9f5f4644-ca52-4600-85eb-5393fb00eb69,Diretor de cinema,PLENO,Vendas,01-30-2023,01-30-2023
1d3e14e1-d64f-4a88-8024-63bc42afcbd6,Homeopata,PLENO,Administrativo,01-30-2023,01-30-2023
b94e73aa-b2a4-4aef-ae66-3c2197412d8d,Pedreiro,PLENO,TI,01-30-2023,01-30-2023
1f99b57b-405c-4b8b-b8a9-eea5ba165c04,Terapeuta Holístico,PLENO,Marketing,01-30-2023,01-30-2023
086ced79-0709-4a19-b430-2497d4e04ef5,Estofador,PLENO,Administrativo,01-30-2023,01-30-2023
cbd7e3a6-aba2-4f12-bf0f-8c84a3e79b35,Intérprete de Bíblias,PLENO,TI,01-30-2023,01-30-2023
43a8189e-1eca-4b92-bc70-ad89f6660f16,Degustador,PLENO,TI,01-30-2023,01-30-2023
2ebf9a74-5467-4a93-8588-af729231a2bd,Ministro,PLENO,Marketing,01-30-2023,01-30-2023
662204af-119e-41f7-8420-72df91b72d2d,Agente de defesa sanitária animal,PLENO,Marketing,01-30-2023,01-30-2023
ac34568f-8884-478f-86fb-b7a109e70829,Professor,PLENO,Marketing,01-30-2023,01-30-2023
068da10d-5f9a-4461-b3a1-aafbd4fb4687,Contábil,PLENO,Marketing,01-30-2023,01-30-2023
935b2f76-3a7e-434a-a2be-d5724a17368f,Figurante,PLENO,Administrativo,01-30-2023,01-30-2023
27d0dbef-91e4-433e-a872-62d8c0205b68,Astrônomo,PLENO,Marketing,01-30-2023,01-30-2023
ce6575e8-acca-4c5f-a4c4-09fd9cac4610,Fiscal,PLENO,Marketing,01-30-2023,01-30-2023
f59b560f-17bd-403b-ac29-6d3d791cdec4,Co-piloto,PLENO,Vendas,01-30-2023,01-30-2023
e4d2064d-3836-4864-9330-6da66ff773e6,Engenheiro de produto ou produção,PLENO,Marketing,01-30-2023,01-30-2023
8f3f039b-69c3-468f-a8fd-01320c6cfeed,Eletricista,PLENO,Administrativo,01-30-2023,01-30-2023
67ff0b9a-15d4-4cac-80f6-26c118522cc7,Afiador de ferramentas,PLENO,Administrativo,01-30-2023,01-30-2023
2b1fc63e-df9e-4889-83ec-4b38fa9f331d,Modelista,PLENO,RH,01-30-2023,01-30-2023
c4db59dc-304f-4918-838f-1174390f1102,Vendedor,PLENO,Marketing,01-30-2023,01-30-2023
8210aa61-f654-437e-9a5b-65802288b1b6,Peixeiro,PLENO,RH,01-30-2023,01-30-2023
b047d89d-1ab5-44e7-8127-af027ba8e009,Cambista,PLENO,Administrativo,01-30-2023,01-30-2023
40684455-040a-48b4-9543-c9b03670295a,Capataz,PLENO,Marketing,01-30-2023,01-30-2023
3fe69b5d-b666-4213-a09c-ac4e21422e94,Turismólogo,PLENO,Marketing,01-30-2023,01-30-2023
e11d1a2c-8564-45e1-adac-12d538f38b0e,Chargista,PLENO,RH,01-30-2023,01-30-2023
f77b84c8-465a-4638-82c8-77668defc5f8,Ufólogo,PLENO,TI,01-30-2023,01-30-2023
2be5dadb-f320-4da2-b1dc-40c64bfbd861,Escritor,PLENO,Marketing,01-30-2023,01-30-2023
3222edcc-303c-4c7a-a8d6-f65a4966fbe9,Arrumadeira,PLENO,Vendas,01-30-2023,01-30-2023
f336535e-5ed1-4d3b-a556-6a5cf146bcfb,Cobrador de ônibus,PLENO,RH,01-30-2023,01-30-2023
91c4376e-ca38-4b90-a4e3-49602df8fc2d,Jogador de basquete,PLENO,TI,01-30-2023,01-30-2023
e6ba075c-4fb2-481d-8512-70b786e4103c,Guia turistico,PLENO,TI,01-30-2023,01-30-2023
6e23f01d-2182-45bd-8fad-0fbaee03ce8c,Faxineiro,PLENO,TI,01-30-2023,01-30-2023
4882406b-6cc0-46b5-8f44-d15f6515764e,Militar da Aeronáutica,PLENO,Marketing,01-30-2023,01-30-2023
10ca5e9f-0c36-479f-81fd-29b02e18c7a2,Reumatologista,PLENO,Vendas,01-30-2023,01-30-2023
364c5b28-376f-415f-8ee0-65607ce7a334,Veterinário,PLENO,Marketing,01-30-2023,01-30-2023
d1d8353c-f7d1-451a-87ad-374c744ab748,Engenheiro de materiais,PLENO,Marketing,01-30-2023,01-30-2023
56e0496b-aead-4f27-83f6-bcb754243026,Capitão,PLENO,TI,01-30-2023,01-30-2023
439b6df4-fe87-4f69-a3b6-4931795ddfb9,Gourmet,PLENO,RH,01-30-2023,01-30-2023
e234d474-c53f-4a1a-97ca-4b3273dac2bd,Marketeiro,PLENO,Marketing,01-30-2023,01-30-2023
9a75d73d-c1d3-47ab-9222-442375de7a91,Revisor,PLENO,Marketing,01-30-2023,01-30-2023
b2bf2637-bce0-4691-9b21-d261440f411b,Agente de combate à endemias,PLENO,Administrativo,01-30-2023,01-30-2023
5cfbadc8-d3ea-462b-be1f-5dd7dc890380,Coronel,PLENO,Marketing,01-30-2023,01-30-2023
8df9b730-01ef-4abd-a4ba-e3ad9a0fa119,Teólogo,PLENO,Administrativo,01-30-2023,01-30-2023
c38d52bf-6dfd-4595-9e46-ac65090a8024,Sexólogo,PLENO,Administrativo,01-30-2023,01-30-2023
cafa1fd5-b1e9-4dbb-be1e-05d522a9191a,Advogado,PLENO,Administrativo,01-30-2023,01-30-2023
7dfc3e9b-1daa-4305-95a4-c093dc239b0b,Regente,PLENO,Marketing,01-30-2023,01-30-2023
6dc852d1-9a9e-4c48-a649-b0d0d2eadff6,Adestrador de animais,PLENO,RH,01-30-2023,01-30-2023
22883871-5d85-4cad-b282-f67f9d8c02ab,Relações públicas,PLENO,Marketing,01-30-2023,01-30-2023
91eb72b3-0fc6-48e1-a55b-7d120dc05076,Cirurgião dentista,PLENO,TI,01-30-2023,01-30-2023
214031de-29f9-466e-a15d-713751ff015e,Jogador de badminton,PLENO,Vendas,01-30-2023,01-30-2023
7bbc9a01-c06e-442e-b166-2a102c84515b,Arquiteto,PLENO,RH,01-30-2023,01-30-2023
ed0aafef-7b05-4326-91b3-3f3f1423e718,Jogador de tênis de mesa,PLENO,RH,01-30-2023,01-30-2023
fcb64805-0c0b-4f16-9f93-0a0f316118ec,Comerciante,PLENO,Vendas,01-30-2023,01-30-2023
c74e98a8-1e84-4026-b116-63c88388b398,Educador integrado à saúde pública,PLENO,TI,01-30-2023,01-30-2023
2bd14551-17c9-419c-9adf-e75853ab7cca,Técnico em edificações,PLENO,Administrativo,01-30-2023,01-30-2023
1862570c-2f3c-4aca-84f2-7f50dea96a33,Telefonista,PLENO,TI,01-30-2023,01-30-2023
f81ed889-1d8b-4628-abea-cb352b70cb5d,Designer de jóia,PLENO,Marketing,01-30-2023,01-30-2023
3e41b19e-64c5-422a-89cd-3872517e5c19,Neonatologista,PLENO,RH,01-30-2023,01-30-2023
bd02f8e3-09d7-45c3-80af-613bd57fcd8d,Apicultor,PLENO,Vendas,01-30-2023,01-30-2023
ffcf9281-d814-4864-a943-1068657240c2,Engenheiro de petróleo,PLENO,Administrativo,01-30-2023,01-30-2023
0fb16a38-9a80-4f72-929e-3d22d4546097,Eletricista,PLENO,Administrativo,01-30-2023,01-30-2023
347c5487-e8ab-4764-bc65-3f67186ec703,Editor,PLENO,RH,01-30-2023,01-30-2023
4fcbda65-0432-4644-b0fc-fcdcb024ce1f,Salgadeira,PLENO,Administrativo,01-30-2023,01-30-2023
b4f9221f-3a7b-41f5-9b87-96d258983797,Operador de bombas,PLENO,Marketing,01-30-2023,01-30-2023
a7a23ed7-04bd-48fc-be19-65dceda9a92d,Selecionador de pessoal,PLENO,Marketing,01-30-2023,01-30-2023
cc980e26-e89b-480c-a6d9-59d234e49e7d,Médico nuclear,PLENO,Vendas,01-30-2023,01-30-2023
53a74287-7419-4684-87c2-ae9750bdb36c,Transcritor,PLENO,Marketing,01-30-2023,01-30-2023
251d7941-e9e3-493f-8ce2-5fe09ca15532,Projetista mecânico,PLENO,Administrativo,01-30-2023,01-30-2023
fd0c0253-90da-452a-8198-2d3de54ec6be,Biotecnólogo,PLENO,RH,01-30-2023,01-30-2023
4f7f6b68-2432-41f5-8e81-8c51f563eac5,Contabilista,PLENO,Marketing,01-30-2023,01-30-2023
b536b194-0314-4532-a1a6-3f044356f5aa,Bedel,PLENO,Administrativo,01-30-2023,01-30-2023
c1a1b718-2977-47e4-8735-cbd92e06c726,Historiador,PLENO,Vendas,01-30-2023,01-30-2023
66f1f037-2b04-4a9c-8b45-a1892b771de2,Arquivista,PLENO,Administrativo,01-30-2023,01-30-2023
95103fd7-5bb6-4197-bd61-797e5bc81539,Cameraman,PLENO,Vendas,01-30-2023,01-30-2023
d3d53219-2a50-4e02-a92a-b0886fe5c21d,Engenheiro naval,PLENO,Administrativo,01-30-2023,01-30-2023
447c5478-edf7-4dbc-90f5-f49a5d39de43,Hostess,PLENO,RH,01-30-2023,01-30-2023
424ca047-68a1-4f72-9ad9-3791a953a80b,Técnico em agropecuária,PLENO,RH,01-30-2023,01-30-2023
db3d69fa-e229-4310-a573-07b947b6c4b3,Contra regra,PLENO,RH,01-30-2023,01-30-2023
3c08c533-4cf1-4544-85ae-83028227ae08,Pedicure,PLENO,Vendas,01-30-2023,01-30-2023
d659e1bc-a549-4b96-a990-63690a5bad27,Profissional de informática,PLENO,TI,01-30-2023,01-30-2023
f21e7d3a-3c6b-4708-b857-a093ec8444a7,Geólogo,PLENO,Administrativo,01-30-2023,01-30-2023
c953f530-1b74-4f89-a4a2-a26598c15ed9,Flanelinha,PLENO,TI,01-30-2023,01-30-2023
a77c6c94-577c-41ea-8100-e6d8f489a633,Agente penitenciário,PLENO,Administrativo,01-30-2023,01-30-2023
2b283ebb-7246-42a1-85b2-b99f0d78a916,Pneumologista,PLENO,Administrativo,01-30-2023,01-30-2023
65dff3aa-dc86-4d8e-99dc-75a2bdd709df,Inspetor,PLENO,Vendas,01-30-2023,01-30-2023
de3bdfb4-f1b9-45f0-9f0c-28e78e9bf937,Médico legista,PLENO,Marketing,01-30-2023,01-30-2023
d20cfc24-c5c8-45c4-9d63-1f8eaed47264,Modelista,PLENO,RH,01-30-2023,01-30-2023
71bf0f7a-e829-4d41-bf47-cde504704ab1,Governanta,PLENO,Marketing,01-30-2023,01-30-2023
8d479ba0-33ee-41e6-9ae2-68cdfc5661ee,Argumentista,PLENO,TI,01-30-2023,01-30-2023
fcb7b481-a6df-444a-b4cf-7298e0dcfd68,Controller,PLENO,Vendas,01-30-2023,01-30-2023
26078e5b-324e-48bd-9646-d2affbc5c70b,Psicomotricista,PLENO,Marketing,01-30-2023,01-30-2023
163dff29-97a3-456b-9f70-d58dd56832de,Engenheiro têxtil,PLENO,Administrativo,01-30-2023,01-30-2023
55a701c8-e63d-4f35-936f-793f1446b53d,Taxista,PLENO,Marketing,01-30-2023,01-30-2023
f0fb918c-c921-4f43-a282-2de3ce36dbd9,Eletricista,PLENO,Administrativo,01-30-2023,01-30-2023
345956b3-e882-4162-b974-651d079b3a7a,Presidente da República,PLENO,TI,01-30-2023,01-30-2023
08c05d5c-be7b-4292-832e-75f4bd404474,Educador,PLENO,TI,01-30-2023,01-30-2023
b0c4c605-40cb-4584-b27b-a998dbce3bf5,Profissional de reciclagem,PLENO,RH,01-30-2023,01-30-2023
9beba10a-bd5d-4d92-b7df-ec5c6a9449ac,Mestre-de-obras,PLENO,Marketing,01-30-2023,01-30-2023
d582a570-f323-4e09-9799-db5ef37866e6,Zootecnista,PLENO,Vendas,01-30-2023,01-30-2023
f118f56d-5cfb-46cf-bb19-3dfd643e2b70,Tapeceiro,PLENO,Marketing,01-30-2023,01-30-2023
c73f8fa4-c4fa-4dc2-b2b5-1f8a6dbb09c1,Profissional de comércio exterior,PLENO,Marketing,01-30-2023,01-30-2023
dcd6cc3a-503d-4e86-adc9-2633f8670b7e,Laboratorista,PLENO,TI,01-30-2023,01-30-2023
0858d30d-91b1-490a-a5ed-5c22b3ab8119,Engenheiro de telecomunicações,PLENO,Vendas,01-30-2023,01-30-2023
75a6f3d5-2321-4cb5-9e06-f4ecc81fa1b0,Supervisor,PLENO,Vendas,01-30-2023,01-30-2023
140f4598-4fd3-4b5d-8710-28b81417bb58,Atleta de tiro com arco,PLENO,Marketing,01-30-2023,01-30-2023
9c2e48db-835e-43d7-b659-2554ff761f43,Técnico em rede,PLENO,Vendas,01-30-2023,01-30-2023
7e3806e7-c3d1-498e-89f8-047932e7353b,Neurologista,PLENO,Marketing,01-30-2023,01-30-2023
5d33a6c2-65da-4f98-8cf9-c86daa790d38,Agrônomo,PLENO,RH,01-30-2023,01-30-2023
a3734d86-e1ae-4079-9bac-a61df881a0a2,Líder comunitário,PLENO,Vendas,01-30-2023,01-30-2023
ee7e7173-1512-4dc3-b020-969873554247,Cartazeiro,PLENO,RH,01-30-2023,01-30-2023
b324afeb-0846-432b-8245-e08a98f86114,Lixeiro/Coletor de lixo,PLENO,RH,01-30-2023,01-30-2023
2a445572-5dac-405e-ae54-71024b643a6f,Contabilista,PLENO,Marketing,01-30-2023,01-30-2023
0cf2de14-ec37-4c19-8416-8fc00b699cdd,Argumentista,PLENO,RH,01-30-2023,01-30-2023
4aa9aed5-1871-46ad-a591-07a9802ff866,Tecnólogo em Ciências das plantas medicinais,PLENO,Marketing,01-30-2023,01-30-2023
94f0ca49-6fc2-4216-a9ca-c8aef4d96aae,Almirante,PLENO,TI,01-30-2023,01-30-2023
7dc608d8-b277-4609-9323-24211bffe31d,Engenheiro civil,PLENO,TI,01-30-2023,01-30-2023
fecae46c-f543-4713-ad25-1a041139d344,Lavador de veículos,PLENO,Vendas,01-30-2023,01-30-2023
2c897091-9d85-4776-8934-6ed7c4782635,Artesão,PLENO,TI,01-30-2023,01-30-2023
f6c9a11e-27fe-433f-8ffa-d61ab0a06e15,Atleta de tiro com arco,PLENO,TI,01-30-2023,01-30-2023
25164be7-849c-4deb-b16d-03c4f0341a6c,Laboratorista,PLENO,RH,01-30-2023,01-30-2023
8f775609-f820-4314-89e3-16dbe54d3213,Apontador de mão-de-obra,PLENO,TI,01-30-2023,01-30-2023
76c6780a-9e0a-439e-a151-ad13b83cb1a1,Rebarbador de metal,PLENO,TI,01-30-2023,01-30-2023
d0e9abd9-d578-4f85-b4e0-bfde6d98c68d,Quadrinista,PLENO,RH,01-30-2023,01-30-2023
ed2b5a51-9a78-432d-b3f6-6cb3a3397c68,Dublador,PLENO,Administrativo,01-30-2023,01-30-2023
2e4ac05c-2ae8-4572-8715-4cb261194fa0,Endodontista,PLENO,Marketing,01-30-2023,01-30-2023
cba9dbb7-1ebb-4824-8f48-54cf53714132,Técnico em edificações,PLENO,Marketing,01-30-2023,01-30-2023
5c736348-4466-4dce-8069-8fdd41dd0865,Funileiro,PLENO,Administrativo,01-30-2023,01-30-2023
d52d624c-43f6-4abc-9dfe-41e59eed2529,Comprador,PLENO,Vendas,01-30-2023,01-30-2023
c750a9c7-2821-4133-b511-da8036dbc492,Co-piloto,PLENO,Vendas,01-30-2023,01-30-2023
e39956d7-524b-401a-8753-27133a213f95,Velejador,PLENO,Marketing,01-30-2023,01-30-2023
cd185546-52d8-400d-986b-61d1bb4a1b3c,Músico,PLENO,RH,01-30-2023,01-30-2023
297743dd-d8fd-4fba-bd6e-1eefd3b5665c,Figurinista,PLENO,RH,01-30-2023,01-30-2023
6bb278e1-8eb7-4bf8-b859-518300021652,Tecnólogo em navegação fluvial,PLENO,Marketing,01-30-2023,01-30-2023
6e0dcc37-51ba-4866-acf4-06cd61236b32,Serralheiro,PLENO,RH,01-30-2023,01-30-2023
c8224154-5046-49c3-ae49-ce7f353c2275,Mestre-de-obras,PLENO,Marketing,01-30-2023,01-30-2023
e17b502d-9019-44c8-9c46-039175d768eb,Educador,PLENO,RH,01-30-2023,01-30-2023
1780deef-439b-4a49-901c-296994179929,Taxidermista/Embalsamador,PLENO,RH,01-30-2023,01-30-2023
04d4636e-3ba5-4048-92af-877b65d6350e,Profissional de logística,PLENO,RH,01-30-2023,01-30-2023
07cd99eb-3fbd-45a1-a6df-760f0e0aaeb1,Empacotador,PLENO,RH,01-30-2023,01-30-2023
862d51e6-4dd6-440e-8c10-6f6520de5608,Cinematográfo,PLENO,TI,01-30-2023,01-30-2023
82867c28-c265-4155-b053-1d05b3e3bcf9,Velejador,PLENO,RH,01-30-2023,01-30-2023
f8f2fdc6-7cca-4531-8c79-f731a45bb96e,Arqueólogo,PLENO,Vendas,01-30-2023,01-30-2023
31e787ea-5ba4-427c-b9cf-bba8cbca5404,Headhunter,PLENO,Marketing,01-30-2023,01-30-2023
c52efd00-2f4c-4759-856c-3270e02a83bd,Urbanista,PLENO,TI,01-30-2023,01-30-2023
fc927a21-61e2-4279-94ac-d76c5b6ec582,Gari,PLENO,Vendas,01-30-2023,01-30-2023
88a90ba9-2dab-4a0f-95f5-632033c564df,Juiz de direito,PLENO,Administrativo,01-30-2023,01-30-2023
2203f95c-332f-4f8f-9248-3aa1022e29a8,Profissional de reciclagem,PLENO,RH,01-30-2023,01-30-2023
ee26669c-b78b-4986-8c3d-d80f44acfae7,Pecuarista,PLENO,RH,01-30-2023,01-30-2023
d291d4ce-8077-4a24-950f-da1b18b9496d,Embalador,PLENO,Vendas,01-30-2023,01-30-2023
dd684c4a-ea4c-43ac-b8fd-b3c164107cb2,Clínico geral,PLENO,TI,01-30-2023,01-30-2023
63bcc3f4-a9d1-49f0-bef9-37a6b79009c9,Comissário de bordo,PLENO,RH,01-30-2023,01-30-2023
630b6c76-1a27-4700-a9ca-1103eef367d8,Tintureiro,PLENO,Vendas,01-30-2023,01-30-2023
b2895407-d924-4ec0-a97d-5872179a4cae,Taxidermista/Embalsamador,PLENO,TI,01-30-2023,01-30-2023
5d019463-7769-4790-a90e-e5063ff20e16,Cadista,PLENO,TI,01-30-2023,01-30-2023
fc118ecb-a438-45f2-be39-2b0fd45fd87b,Zootecnista,PLENO,TI,01-30-2023,01-30-2023
40c3119b-5fc1-4fc4-b84b-a2dd38e74e74,Modelista,PLENO,Administrativo,01-30-2023,01-30-2023
73d48762-e2e5-4c79-a5c5-aecc4796190e,Capitão,PLENO,Marketing,01-30-2023,01-30-2023
b58ee215-186f-4611-812d-d949b3571c07,Gestor público,PLENO,Vendas,01-30-2023,01-30-2023
469ab9d2-8177-4e73-9992-ae31c8d35b8a,Fisioterapeuta,PLENO,Administrativo,01-30-2023,01-30-2023
7a8bbc3c-efcb-4021-96e5-6784ce59570d,Técnico em óptica,PLENO,Vendas,01-30-2023,01-30-2023
cc5e32bc-913a-4724-8d48-929f28acda0c,Agrimensor,PLENO,RH,01-30-2023,01-30-2023
7595c6b2-c474-45fd-a98f-a61826586a7e,Bedel,PLENO,RH,01-30-2023,01-30-2023
28465db8-cd3d-4936-9415-9f9f0d42b909,Operador de vídeo,PLENO,Administrativo,01-30-2023,01-30-2023
ce8c06ef-0ff1-435c-ac66-6a20be2fab17,Barman,PLENO,TI,01-30-2023,01-30-2023
